transaction_id,customer_id,counterparty_id,product_id,destination_country_id,transaction_date,invoice_value,currency,incoterm,direction,stated_purpose
TXN0002409,CUST00047,CPTY00202,PROD0007,TR,2022-08-25,2285.16,USD,FCA,import,Commercial goods sale
TXN0002410,CUST00124,CPTY00228,PROD0007,AE,2022-12-21,3849.67,GBP,CIF,export,Standard trade shipment
TXN0002411,CUST00153,CPTY00108,PROD0005,ZA,2023-03-21,597807.61,USD,EXW,import,Component supply order
TXN0002412,CUST00103,CPTY00106,PROD0018,SG,2024-09-09,3887.02,USD,FOB,export,Distribution contract
TXN0002413,CUST00029,CPTY00133,PROD0012,DE,2022-08-06,21352.34,EUR,FOB,export,Component supply order
TXN0002414,CUST00163,CPTY00201,PROD0005,IE,2023-10-25,1149543.48,GBP,CIF,import,Standard trade shipment
TXN0002415,CUST00143,CPTY00123,PROD0012,EG,2022-10-29,8388.77,GBP,EXW,export,Distribution contract
TXN0002416,CUST00074,CPTY00046,PROD0013,VN,2023-07-01,23012.92,GBP,CIF,export,Component supply order
TXN0002417,CUST00100,CPTY00113,PROD0010,KR,2022-11-21,3753.19,GBP,DAP,export,Commercial goods sale
TXN0002418,CUST00174,CPTY00067,PROD0018,TR,2023-01-13,331.56,USD,FOB,export,Bulk commodity sale
TXN0002419,CUST00068,CPTY00178,PROD0018,DE,2023-10-20,2277.47,GBP,EXW,import,Distribution contract
TXN0002420,CUST00005,CPTY00038,PROD0008,QA,2023-10-09,1024.95,USD,FCA,export,Bulk commodity sale
TXN0002421,CUST00027,CPTY00159,PROD0009,PL,2022-05-28,49043.84,USD,DAP,export,Commercial goods sale
TXN0002422,CUST00109,CPTY00034,PROD0004,FR,2022-06-21,341581.63,USD,CIF,export,Component supply order
TXN0002423,CUST00180,CPTY00253,PROD0015,KR,2022-09-22,49405.7,USD,CIF,export,Commercial goods sale
TXN0002424,CUST00134,CPTY00167,PROD0017,IT,2024-09-12,916.05,USD,FCA,import,Standard trade shipment
TXN0002425,CUST00112,CPTY00037,PROD0012,TR,2022-12-14,2027.82,GBP,EXW,export,Wholesale supply agreement
TXN0002426,CUST00059,CPTY00250,PROD0004,ZA,2023-09-26,979511.75,GBP,FCA,export,Component supply order
TXN0002427,CUST00080,CPTY00150,PROD0010,KE,2023-05-08,17275.14,USD,FCA,export,Component supply order
TXN0002428,CUST00007,CPTY00158,PROD0015,EG,2023-01-24,12493.97,GBP,EXW,export,Component supply order
TXN0002429,CUST00067,CPTY00017,PROD0001,IN,2022-02-11,14588.69,GBP,EXW,export,Distribution contract
TXN0002430,CUST00113,CPTY00049,PROD0011,PT,2023-04-29,2584829.34,EUR,CIF,import,Wholesale supply agreement
TXN0002431,CUST00164,CPTY00211,PROD0012,PL,2024-12-31,2321.45,USD,DAP,export,Commercial goods sale
TXN0002432,CUST00167,CPTY00122,PROD0010,MY,2024-10-28,1055.91,GBP,DAP,export,Wholesale supply agreement
TXN0002433,CUST00148,CPTY00161,PROD0012,SA,2022-11-26,439.28,USD,DAP,import,Standard trade shipment
TXN0002434,CUST00004,CPTY00257,PROD0017,IN,2023-08-08,5043.97,GBP,FCA,export,Distribution contract
TXN0002435,CUST00147,CPTY00112,PROD0003,GB,2022-11-11,287866.42,GBP,DAP,import,Commercial goods sale
TXN0002436,CUST00040,CPTY00100,PROD0011,VN,2024-10-06,668427.66,GBP,FOB,export,Component supply order
TXN0002437,CUST00111,CPTY00209,PROD0015,KE,2023-09-01,86017.77,GBP,CIF,export,Component supply order
TXN0002438,CUST00171,CPTY00018,PROD0015,MY,2024-10-05,192408.6,GBP,EXW,export,Distribution contract
TXN0002439,CUST00160,CPTY00119,PROD0009,MY,2024-07-25,54821.1,USD,DAP,export,Wholesale supply agreement
TXN0002440,CUST00120,CPTY00223,PROD0018,US,2022-12-25,3980.69,GBP,FCA,import,Distribution contract
TXN0002441,CUST00054,CPTY00060,PROD0006,QA,2023-05-16,2492478.55,GBP,EXW,export,Wholesale supply agreement
TXN0002442,CUST00094,CPTY00080,PROD0008,KR,2023-09-17,6706.94,GBP,FCA,export,Commercial goods sale
TXN0002443,CUST00127,CPTY00123,PROD0015,ES,2022-09-30,7319.82,GBP,CIF,import,Distribution contract
TXN0002444,CUST00093,CPTY00020,PROD0008,MY,2024-06-30,5576.78,USD,FOB,export,Commercial goods sale
TXN0002445,CUST00073,CPTY00019,PROD0007,ZA,2023-09-13,823.9,GBP,EXW,export,Commercial goods sale
TXN0002446,CUST00073,CPTY00066,PROD0011,NG,2022-08-16,441063.73,USD,FOB,export,Component supply order
TXN0002447,CUST00108,CPTY00234,PROD0012,PL,2023-06-14,10273.14,GBP,EXW,export,Commercial goods sale
TXN0002448,CUST00007,CPTY00058,PROD0018,BR,2024-06-19,2700.05,GBP,CIF,import,Bulk commodity sale
TXN0002449,CUST00180,CPTY00191,PROD0012,QA,2023-04-09,4337.84,USD,FOB,export,Component supply order
TXN0002450,CUST00019,CPTY00111,PROD0004,PT,2024-02-18,622901.32,USD,DAP,import,Distribution contract
TXN0002451,CUST00178,CPTY00198,PROD0001,AE,2024-12-14,39732.46,USD,DAP,export,Component supply order
TXN0002452,CUST00007,CPTY00086,PROD0018,PT,2023-01-03,5999.93,GBP,FOB,export,Standard trade shipment
TXN0002453,CUST00093,CPTY00228,PROD0008,IE,2024-12-27,8952.4,GBP,EXW,export,Component supply order
TXN0002454,CUST00076,CPTY00097,PROD0004,AU,2023-03-31,133279.97,USD,EXW,export,Bulk commodity sale
TXN0002455,CUST00104,CPTY00206,PROD0005,IE,2023-09-08,661467.61,EUR,FOB,export,Bulk commodity sale
TXN0002456,CUST00079,CPTY00217,PROD0002,IN,2024-04-27,34416.87,GBP,DAP,export,Standard trade shipment
TXN0002457,CUST00162,CPTY00113,PROD0004,CA,2022-03-16,27435.21,USD,CIF,export,Commercial goods sale
TXN0002458,CUST00003,CPTY00174,PROD0015,FR,2024-02-08,89653.0,GBP,FCA,export,Wholesale supply agreement
TXN0002459,CUST00178,CPTY00031,PROD0012,IE,2023-09-14,12029.29,EUR,DAP,export,Component supply order
TXN0002460,CUST00125,CPTY00130,PROD0011,ES,2023-12-20,1055029.41,GBP,FOB,export,Component supply order
TXN0002461,CUST00141,CPTY00098,PROD0001,JP,2024-11-09,25548.75,GBP,EXW,import,Bulk commodity sale
TXN0002462,CUST00026,CPTY00249,PROD0013,US,2023-06-16,18692.26,GBP,FOB,export,Distribution contract
TXN0002463,CUST00012,CPTY00243,PROD0018,SA,2024-10-11,1996.37,USD,DAP,export,Distribution contract
TXN0002464,CUST00072,CPTY00204,PROD0017,SA,2023-09-15,10202.15,USD,CIF,import,Distribution contract
TXN0002465,CUST00059,CPTY00247,PROD0008,DE,2022-08-25,2648.33,USD,EXW,export,Bulk commodity sale
TXN0002466,CUST00141,CPTY00254,PROD0011,GB,2023-12-17,778969.79,USD,DAP,export,Wholesale supply agreement
TXN0002467,CUST00162,CPTY00200,PROD0006,ZA,2022-07-28,1623624.72,GBP,FCA,import,Standard trade shipment
TXN0002468,CUST00077,CPTY00155,PROD0016,US,2024-09-12,35469.49,GBP,EXW,export,Standard trade shipment
TXN0002469,CUST00139,CPTY00054,PROD0017,MY,2022-06-16,2935.04,EUR,FOB,export,Bulk commodity sale
TXN0002470,CUST00011,CPTY00213,PROD0005,DE,2023-07-01,262720.83,GBP,CIF,export,Commercial goods sale
TXN0002471,CUST00134,CPTY00051,PROD0009,SG,2024-06-17,15733.55,GBP,DAP,export,Bulk commodity sale
TXN0002472,CUST00018,CPTY00049,PROD0005,MY,2022-01-11,263314.92,GBP,FOB,export,Distribution contract
TXN0002473,CUST00121,CPTY00229,PROD0012,IE,2023-06-22,1106.46,GBP,CIF,export,Component supply order
TXN0002474,CUST00069,CPTY00030,PROD0006,CA,2023-07-10,8640257.18,GBP,CIF,export,Distribution contract
TXN0002475,CUST00075,CPTY00037,PROD0013,BR,2023-01-06,342692.8,USD,CIF,export,Bulk commodity sale
TXN0002476,CUST00050,CPTY00133,PROD0018,KR,2024-01-08,3705.71,USD,FCA,export,Commercial goods sale
TXN0002477,CUST00073,CPTY00152,PROD0016,SG,2022-12-22,49458.13,GBP,FCA,export,Component supply order
TXN0002478,CUST00158,CPTY00012,PROD0004,SA,2023-02-15,287576.62,GBP,FCA,export,Commercial goods sale
TXN0002479,CUST00146,CPTY00099,PROD0003,EG,2022-10-29,496778.7,EUR,FCA,export,Standard trade shipment
TXN0002480,CUST00062,CPTY00059,PROD0015,SG,2023-11-16,60992.25,USD,FCA,export,Bulk commodity sale
TXN0002481,CUST00053,CPTY00079,PROD0002,CA,2024-08-25,35664.8,EUR,FOB,export,Distribution contract
TXN0002482,CUST00092,CPTY00048,PROD0008,PT,2022-07-14,10027.6,GBP,CIF,import,Component supply order
TXN0002483,CUST00124,CPTY00177,PROD0018,IN,2023-03-26,4496.71,EUR,FOB,import,Bulk commodity sale
TXN0002484,CUST00033,CPTY00123,PROD0009,QA,2022-09-05,925.66,EUR,DAP,export,Component supply order
TXN0002485,CUST00131,CPTY00250,PROD0001,CA,2022-09-25,33703.89,GBP,FCA,export,Standard trade shipment
TXN0002486,CUST00171,CPTY00003,PROD0018,IE,2024-11-30,2078.51,USD,FOB,import,Bulk commodity sale
TXN0002487,CUST00153,CPTY00203,PROD0013,TR,2024-02-18,100555.99,GBP,FOB,import,Commercial goods sale
TXN0002488,CUST00099,CPTY00237,PROD0006,FR,2024-11-01,5225293.45,USD,FOB,import,Commercial goods sale
TXN0002489,CUST00058,CPTY00127,PROD0011,AU,2023-11-28,2364816.73,USD,FCA,import,Standard trade shipment
TXN0002490,CUST00059,CPTY00182,PROD0012,GB,2024-01-01,3775.91,GBP,DAP,import,Distribution contract
TXN0002491,CUST00134,CPTY00115,PROD0010,TH,2024-02-24,13727.56,GBP,CIF,export,Distribution contract
TXN0002492,CUST00082,CPTY00155,PROD0018,NL,2023-12-17,5509.88,GBP,FOB,export,Standard trade shipment
TXN0002493,CUST00020,CPTY00236,PROD0015,AU,2024-06-19,190201.32,USD,EXW,export,Distribution contract
TXN0002494,CUST00122,CPTY00138,PROD0005,NG,2022-12-24,24170.97,USD,EXW,export,Component supply order
TXN0002495,CUST00025,CPTY00151,PROD0018,BR,2022-04-21,1344.94,GBP,FOB,import,Bulk commodity sale
TXN0002496,CUST00178,CPTY00257,PROD0018,SG,2023-06-20,3059.83,EUR,EXW,import,Standard trade shipment
TXN0002497,CUST00076,CPTY00130,PROD0001,DE,2022-01-03,14426.67,GBP,EXW,export,Component supply order
TXN0002498,CUST00062,CPTY00046,PROD0006,US,2022-02-21,10780560.78,GBP,FCA,export,Commercial goods sale
TXN0002499,CUST00010,CPTY00178,PROD0012,AU,2022-02-25,9179.47,GBP,FOB,import,Wholesale supply agreement
TXN0002500,CUST00031,CPTY00181,PROD0016,BR,2022-03-26,227653.72,USD,FOB,import,Bulk commodity sale
TXN0002501,CUST00171,CPTY00062,PROD0013,AE,2024-02-14,2171762.27,USD,EXW,import,Bulk commodity sale
TXN0002502,CUST00097,CPTY00190,PROD0011,PL,2023-10-18,834349.61,USD,CIF,import,Standard trade shipment
TXN0002503,CUST00163,CPTY00017,PROD0006,GH,2024-10-21,80805564.01,EUR,FCA,import,Wholesale supply agreement
TXN0002504,CUST00173,CPTY00084,PROD0002,GB,2022-11-14,2675.25,GBP,DAP,export,Wholesale supply agreement
TXN0002505,CUST00009,CPTY00223,PROD0017,IE,2022-12-29,11691.59,GBP,CIF,export,Standard trade shipment
TXN0002506,CUST00069,CPTY00161,PROD0010,QA,2023-06-22,4745.03,USD,CIF,export,Commercial goods sale
TXN0002507,CUST00151,CPTY00158,PROD0009,DE,2024-05-06,28777.36,GBP,DAP,export,Component supply order
TXN0002508,CUST00090,CPTY00162,PROD0018,PL,2024-10-17,518.68,USD,FCA,import,Wholesale supply agreement
TXN0002509,CUST00092,CPTY00043,PROD0003,DE,2024-03-10,213846.63,GBP,CIF,export,Component supply order
TXN0002510,CUST00103,CPTY00250,PROD0005,FR,2023-07-10,290327.2,GBP,CIF,import,Standard trade shipment
TXN0002511,CUST00127,CPTY00078,PROD0016,IT,2024-12-07,272882.68,GBP,DAP,export,Wholesale supply agreement
TXN0002512,CUST00169,CPTY00205,PROD0006,QA,2022-07-18,1233016.4,GBP,FCA,import,Commercial goods sale
TXN0002513,CUST00160,CPTY00258,PROD0017,DE,2023-05-31,3480.74,EUR,CIF,export,Bulk commodity sale
TXN0002514,CUST00113,CPTY00063,PROD0016,CA,2022-09-28,16793.18,GBP,EXW,export,Standard trade shipment
TXN0002515,CUST00104,CPTY00165,PROD0002,IE,2022-07-02,19236.78,EUR,DAP,export,Component supply order
TXN0002516,CUST00065,CPTY00012,PROD0009,EG,2023-03-11,9646.3,GBP,EXW,export,Wholesale supply agreement
TXN0002517,CUST00021,CPTY00166,PROD0014,GH,2024-04-18,42192.03,EUR,DAP,export,Wholesale supply agreement
TXN0002518,CUST00128,CPTY00115,PROD0009,NL,2022-12-17,63229.17,USD,EXW,import,Wholesale supply agreement
TXN0002519,CUST00001,CPTY00019,PROD0004,VN,2024-06-16,193517.14,GBP,FCA,export,Distribution contract
TXN0002520,CUST00126,CPTY00175,PROD0001,IT,2023-11-01,79157.28,GBP,DAP,import,Distribution contract
TXN0002521,CUST00090,CPTY00252,PROD0001,KR,2024-02-15,26853.62,GBP,FCA,import,Bulk commodity sale
TXN0002522,CUST00142,CPTY00022,PROD0004,US,2022-09-24,898020.47,USD,FCA,export,Component supply order
TXN0002523,CUST00171,CPTY00233,PROD0005,EG,2024-08-04,722092.25,GBP,CIF,export,Commercial goods sale
TXN0002524,CUST00100,CPTY00220,PROD0006,MY,2022-08-12,6263914.19,GBP,FCA,export,Standard trade shipment
TXN0002525,CUST00104,CPTY00143,PROD0016,IT,2023-02-11,282432.9,USD,FOB,export,Standard trade shipment
TXN0002526,CUST00088,CPTY00235,PROD0010,AE,2024-05-08,21629.3,USD,CIF,export,Wholesale supply agreement
TXN0002527,CUST00068,CPTY00081,PROD0003,VN,2024-01-27,41081.47,GBP,FOB,import,Distribution contract
TXN0002528,CUST00016,CPTY00188,PROD0002,TR,2022-11-25,28762.41,GBP,FOB,import,Bulk commodity sale
TXN0002529,CUST00006,CPTY00182,PROD0003,VN,2022-10-17,54221.76,USD,DAP,export,Standard trade shipment
TXN0002530,CUST00131,CPTY00151,PROD0006,CN,2023-04-20,4990752.57,GBP,FOB,import,Commercial goods sale
TXN0002531,CUST00165,CPTY00217,PROD0014,SG,2023-05-05,40400.72,USD,FOB,import,Distribution contract
TXN0002532,CUST00010,CPTY00228,PROD0001,GB,2022-03-07,78055.72,GBP,EXW,export,Wholesale supply agreement
TXN0002533,CUST00059,CPTY00205,PROD0008,NG,2022-09-23,5277.0,EUR,FCA,import,Wholesale supply agreement
TXN0002534,CUST00110,CPTY00153,PROD0009,IE,2022-06-19,1343.38,USD,FCA,import,Commercial goods sale
TXN0002535,CUST00127,CPTY00255,PROD0003,AU,2022-06-19,366983.29,USD,FCA,import,Distribution contract
TXN0002536,CUST00133,CPTY00145,PROD0002,IE,2023-01-23,33059.37,USD,FOB,import,Component supply order
TXN0002537,CUST00125,CPTY00166,PROD0005,BR,2022-02-09,403337.94,EUR,FOB,export,Component supply order
TXN0002538,CUST00016,CPTY00050,PROD0003,MY,2024-01-13,140622.56,USD,CIF,export,Commercial goods sale
TXN0002539,CUST00046,CPTY00084,PROD0015,SG,2024-01-06,20596.28,USD,CIF,import,Standard trade shipment
TXN0002540,CUST00085,CPTY00236,PROD0017,CA,2022-08-30,9063.24,EUR,FOB,export,Bulk commodity sale
TXN0002541,CUST00012,CPTY00130,PROD0012,PL,2024-08-17,603.62,GBP,EXW,export,Distribution contract
TXN0002542,CUST00062,CPTY00133,PROD0014,CN,2023-10-13,126655.86,USD,EXW,export,Commercial goods sale
TXN0002543,CUST00070,CPTY00218,PROD0014,SA,2022-12-11,79854.43,USD,EXW,export,Bulk commodity sale
TXN0002544,CUST00177,CPTY00085,PROD0016,EG,2022-08-01,102268.23,USD,FOB,export,Commercial goods sale
TXN0002545,CUST00058,CPTY00069,PROD0002,ZA,2023-04-16,34840.19,EUR,EXW,import,Wholesale supply agreement
TXN0002546,CUST00175,CPTY00003,PROD0018,KR,2024-11-18,3628.43,USD,EXW,export,Wholesale supply agreement
TXN0002547,CUST00127,CPTY00061,PROD0009,JP,2022-01-04,372.84,USD,CIF,export,Commercial goods sale
TXN0002548,CUST00125,CPTY00134,PROD0010,TR,2022-01-23,2594.59,EUR,DAP,export,Component supply order
TXN0002549,CUST00148,CPTY00189,PROD0015,SA,2023-03-29,65114.59,USD,FCA,export,Standard trade shipment
TXN0002550,CUST00152,CPTY00086,PROD0009,AU,2024-10-04,40574.24,GBP,FCA,import,Bulk commodity sale
TXN0002551,CUST00041,CPTY00116,PROD0005,TR,2022-11-05,29758.88,GBP,DAP,import,Commercial goods sale
TXN0002552,CUST00076,CPTY00058,PROD0001,SA,2024-03-30,72175.59,USD,DAP,import,Wholesale supply agreement
TXN0002553,CUST00096,CPTY00213,PROD0004,EG,2023-09-22,312720.86,GBP,FOB,export,Commercial goods sale
TXN0002554,CUST00176,CPTY00137,PROD0002,PL,2022-08-07,2125.67,USD,CIF,import,Commercial goods sale
TXN0002555,CUST00008,CPTY00038,PROD0007,NG,2024-09-22,3306.19,USD,FOB,export,Bulk commodity sale
TXN0002556,CUST00086,CPTY00159,PROD0015,ZA,2022-06-28,62591.99,GBP,EXW,import,Commercial goods sale
TXN0002557,CUST00039,CPTY00088,PROD0007,NL,2023-07-09,3576.46,EUR,DAP,import,Component supply order
TXN0002558,CUST00038,CPTY00225,PROD0011,AU,2023-12-28,2203414.4,USD,DAP,export,Bulk commodity sale
TXN0002559,CUST00138,CPTY00070,PROD0004,TR,2024-01-11,293618.76,EUR,FOB,export,Wholesale supply agreement
TXN0002560,CUST00037,CPTY00225,PROD0011,FR,2024-07-25,3852652.1,GBP,EXW,import,Wholesale supply agreement
TXN0002561,CUST00143,CPTY00182,PROD0018,VN,2024-02-13,2238.16,GBP,FCA,export,Distribution contract
TXN0002562,CUST00179,CPTY00036,PROD0006,KE,2023-12-22,19034058.39,USD,FOB,import,Standard trade shipment
TXN0002563,CUST00140,CPTY00198,PROD0009,GB,2022-06-17,53738.26,USD,EXW,export,Bulk commodity sale
TXN0002564,CUST00031,CPTY00188,PROD0018,IN,2022-12-03,4190.35,EUR,CIF,export,Distribution contract
TXN0002565,CUST00026,CPTY00119,PROD0011,CA,2023-01-15,111188.14,EUR,FCA,import,Bulk commodity sale
TXN0002566,CUST00079,CPTY00042,PROD0008,SA,2023-02-11,13240.32,GBP,EXW,export,Bulk commodity sale
TXN0002567,CUST00100,CPTY00125,PROD0003,TH,2022-05-05,13535.92,GBP,DAP,export,Wholesale supply agreement
TXN0002568,CUST00141,CPTY00159,PROD0017,IE,2022-04-15,1699.24,USD,EXW,export,Distribution contract
TXN0002569,CUST00077,CPTY00035,PROD0011,NL,2023-04-29,3433476.92,GBP,FCA,export,Bulk commodity sale
TXN0002570,CUST00031,CPTY00089,PROD0002,PT,2024-03-03,51864.38,EUR,CIF,export,Bulk commodity sale
TXN0002571,CUST00179,CPTY00183,PROD0010,KR,2024-08-30,16900.45,USD,DAP,import,Component supply order
TXN0002572,CUST00163,CPTY00144,PROD0018,SA,2024-10-27,10556.77,USD,EXW,export,Commercial goods sale
TXN0002573,CUST00118,CPTY00259,PROD0017,AE,2023-06-12,5811.1,EUR,EXW,import,Commercial goods sale
TXN0002574,CUST00126,CPTY00057,PROD0004,AU,2024-09-11,861597.8,GBP,DAP,export,Standard trade shipment
TXN0002575,CUST00169,CPTY00203,PROD0008,KE,2023-05-15,11687.77,GBP,FOB,export,Wholesale supply agreement
TXN0002576,CUST00086,CPTY00111,PROD0018,IT,2023-06-03,13048.67,USD,FCA,export,Bulk commodity sale
TXN0002577,CUST00027,CPTY00059,PROD0015,AU,2022-08-18,57161.69,USD,DAP,import,Bulk commodity sale
TXN0002578,CUST00110,CPTY00248,PROD0011,GB,2023-11-20,470566.06,USD,EXW,export,Distribution contract
TXN0002579,CUST00082,CPTY00163,PROD0006,IE,2022-12-06,913441.68,GBP,EXW,export,Commercial goods sale
TXN0002580,CUST00144,CPTY00140,PROD0014,TH,2023-06-16,72254.07,USD,DAP,export,Distribution contract
TXN0002581,CUST00139,CPTY00077,PROD0011,PT,2024-10-23,2795225.93,GBP,EXW,export,Wholesale supply agreement
TXN0002582,CUST00085,CPTY00230,PROD0010,KE,2023-08-22,2023.77,GBP,DAP,import,Distribution contract
TXN0002583,CUST00067,CPTY00008,PROD0017,BR,2022-11-29,557.25,EUR,EXW,export,Component supply order
TXN0002584,CUST00076,CPTY00030,PROD0007,AE,2024-01-05,718.12,GBP,DAP,export,Bulk commodity sale
TXN0002585,CUST00114,CPTY00047,PROD0012,NG,2024-03-12,14919.72,GBP,CIF,export,Bulk commodity sale
TXN0002586,CUST00115,CPTY00170,PROD0001,PL,2023-10-27,76961.89,GBP,FOB,import,Commercial goods sale
TXN0002587,CUST00093,CPTY00027,PROD0013,KE,2022-02-16,416003.19,EUR,EXW,import,Standard trade shipment
TXN0002588,CUST00096,CPTY00208,PROD0010,AE,2022-09-05,17395.69,GBP,FCA,export,Standard trade shipment
TXN0002589,CUST00179,CPTY00051,PROD0016,JP,2022-05-21,238095.79,GBP,FOB,import,Standard trade shipment
TXN0002590,CUST00046,CPTY00176,PROD0006,NL,2024-11-13,3921350.97,GBP,FCA,export,Distribution contract
TXN0002591,CUST00032,CPTY00207,PROD0017,CN,2022-12-08,9930.89,USD,EXW,export,Standard trade shipment
TXN0002592,CUST00144,CPTY00229,PROD0011,PL,2023-06-04,2992405.68,GBP,CIF,import,Distribution contract
TXN0002593,CUST00169,CPTY00077,PROD0004,IE,2024-09-14,439024.72,USD,EXW,export,Bulk commodity sale
TXN0002594,CUST00110,CPTY00020,PROD0003,AE,2024-12-22,56065.57,USD,FCA,import,Distribution contract
TXN0002595,CUST00073,CPTY00197,PROD0004,MY,2022-08-29,1332244.51,USD,FCA,export,Component supply order
TXN0002596,CUST00063,CPTY00117,PROD0006,JP,2024-07-30,4757031.19,GBP,DAP,import,Component supply order
TXN0002597,CUST00085,CPTY00247,PROD0010,KE,2024-03-07,23650.73,USD,EXW,export,Bulk commodity sale
TXN0002598,CUST00010,CPTY00049,PROD0016,AE,2023-11-04,37420.86,GBP,FCA,import,Standard trade shipment
TXN0002599,CUST00096,CPTY00150,PROD0018,CN,2022-07-03,2255.0,GBP,FCA,export,Distribution contract
TXN0002600,CUST00049,CPTY00031,PROD0013,IE,2024-01-28,1033393.68,USD,DAP,import,Standard trade shipment
TXN0002601,CUST00048,CPTY00127,PROD0009,EG,2023-11-03,77961.03,GBP,FCA,export,Bulk commodity sale
TXN0002602,CUST00101,CPTY00001,PROD0012,EG,2023-05-05,3128.07,GBP,FCA,export,Component supply order
TXN0002603,CUST00174,CPTY00196,PROD0006,MY,2023-10-06,2816673.86,GBP,FOB,import,Bulk commodity sale
TXN0002604,CUST00038,CPTY00158,PROD0005,FR,2022-08-19,105773.77,GBP,FOB,export,Bulk commodity sale
TXN0002605,CUST00165,CPTY00026,PROD0010,IN,2023-11-13,10259.12,GBP,EXW,import,Distribution contract
TXN0002606,CUST00094,CPTY00130,PROD0015,KR,2022-06-17,146368.12,GBP,FCA,export,Wholesale supply agreement
TXN0002607,CUST00176,CPTY00112,PROD0002,MY,2022-11-10,7198.4,USD,CIF,import,Distribution contract
TXN0002608,CUST00069,CPTY00176,PROD0002,ES,2023-06-27,173.2,GBP,FCA,import,Component supply order
TXN0002609,CUST00180,CPTY00130,PROD0004,SA,2022-06-27,564408.73,GBP,FCA,export,Distribution contract
TXN0002610,CUST00119,CPTY00120,PROD0004,IT,2024-09-28,45799.71,EUR,FOB,import,Distribution contract
TXN0002611,CUST00121,CPTY00217,PROD0003,CA,2024-08-29,27145.35,USD,EXW,export,Distribution contract
TXN0002612,CUST00102,CPTY00135,PROD0003,KE,2023-06-04,160456.74,USD,CIF,import,Distribution contract
TXN0002613,CUST00082,CPTY00212,PROD0001,SG,2023-09-17,134143.31,GBP,FOB,import,Commercial goods sale
TXN0002614,CUST00095,CPTY00231,PROD0007,BR,2022-11-16,171.53,GBP,DAP,import,Wholesale supply agreement
TXN0002615,CUST00154,CPTY00221,PROD0013,CA,2022-08-21,151409.09,GBP,CIF,import,Wholesale supply agreement
TXN0002616,CUST00143,CPTY00249,PROD0003,DE,2024-11-19,125091.67,USD,EXW,import,Wholesale supply agreement
TXN0002617,CUST00005,CPTY00182,PROD0006,VN,2023-03-30,15763950.54,EUR,DAP,export,Commercial goods sale
TXN0002618,CUST00126,CPTY00147,PROD0018,ZA,2024-11-11,145.34,GBP,EXW,import,Component supply order
TXN0002619,CUST00151,CPTY00138,PROD0004,TR,2022-03-15,1245350.4,GBP,FOB,export,Commercial goods sale
TXN0002620,CUST00134,CPTY00054,PROD0018,ZA,2022-04-27,7199.32,GBP,FOB,export,Commercial goods sale
TXN0002621,CUST00090,CPTY00216,PROD0010,JP,2023-06-06,562.07,GBP,CIF,import,Standard trade shipment
TXN0002622,CUST00061,CPTY00181,PROD0014,FR,2024-05-06,31660.01,GBP,FOB,export,Component supply order
TXN0002623,CUST00122,CPTY00228,PROD0006,SA,2023-04-10,7987776.49,EUR,FCA,export,Bulk commodity sale
TXN0002624,CUST00120,CPTY00183,PROD0006,TH,2024-07-09,41271243.85,GBP,FOB,import,Commercial goods sale
TXN0002625,CUST00068,CPTY00125,PROD0008,KE,2022-05-26,1780.23,GBP,FOB,export,Standard trade shipment
TXN0002626,CUST00074,CPTY00077,PROD0003,TR,2024-07-27,178511.69,USD,FOB,export,Standard trade shipment
TXN0002627,CUST00067,CPTY00257,PROD0006,PL,2023-05-03,7013965.34,GBP,DAP,export,Bulk commodity sale
TXN0002628,CUST00009,CPTY00191,PROD0017,PL,2022-11-09,12517.85,EUR,EXW,export,Wholesale supply agreement
TXN0002629,CUST00006,CPTY00228,PROD0001,IT,2023-12-02,26802.67,GBP,DAP,export,Distribution contract
TXN0002630,CUST00015,CPTY00153,PROD0011,AU,2024-05-03,2102527.05,EUR,CIF,export,Component supply order
TXN0002631,CUST00077,CPTY00133,PROD0013,TR,2024-10-14,343081.82,GBP,CIF,import,Bulk commodity sale
TXN0002632,CUST00092,CPTY00009,PROD0003,PT,2022-04-06,204603.05,GBP,DAP,export,Wholesale supply agreement
TXN0002633,CUST00074,CPTY00019,PROD0002,US,2024-02-10,7508.07,USD,FOB,import,Bulk commodity sale
TXN0002634,CUST00172,CPTY00184,PROD0010,NL,2022-12-11,8230.65,EUR,CIF,import,Component supply order
TXN0002635,CUST00041,CPTY00059,PROD0004,IT,2023-07-05,214846.32,GBP,FOB,export,Bulk commodity sale
TXN0002636,CUST00071,CPTY00022,PROD0018,PT,2023-05-22,8560.54,GBP,EXW,import,Standard trade shipment
TXN0002637,CUST00045,CPTY00202,PROD0004,IN,2024-04-23,269176.72,GBP,FCA,export,Bulk commodity sale
TXN0002638,CUST00054,CPTY00162,PROD0003,EG,2023-03-13,230389.92,GBP,FCA,import,Standard trade shipment
TXN0002639,CUST00106,CPTY00029,PROD0006,VN,2022-11-03,42952367.28,USD,DAP,import,Wholesale supply agreement
TXN0002640,CUST00056,CPTY00130,PROD0006,US,2023-06-19,49061321.7,EUR,DAP,import,Distribution contract
TXN0002641,CUST00058,CPTY00123,PROD0003,ES,2024-01-03,331492.39,USD,CIF,export,Standard trade shipment
TXN0002642,CUST00121,CPTY00001,PROD0012,US,2024-07-16,1515.22,GBP,DAP,export,Bulk commodity sale
