customer_id,counterparty_id,n_txn,total_value,n_alerts,n_claims
CUST00088,CPTY00010,1,2903.23,0.0,0.0
CUST00088,CPTY00016,1,1400995.23,0.0,1.0
CUST00088,CPTY00030,1,13823.81,0.0,0.0
CUST00088,CPTY00065,1,692789.92,1.0,0.0
CUST00088,CPTY00082,1,2509.76,0.0,0.0
CUST00088,CPTY00083,1,2405.56,0.0,0.0
CUST00088,CPTY00085,1,374938.55,0.0,0.0
CUST00088,CPTY00103,1,31740431.11,0.0,0.0
CUST00088,CPTY00114,1,857.88,1.0,0.0
CUST00088,CPTY00115,1,1011119.05,0.0,0.0
CUST00088,CPTY00159,1,9668.59,0.0,0.0
CUST00088,CPTY00164,1,530007.39,0.0,0.0
CUST00088,CPTY00166,1,21109.34,0.0,0.0
CUST00088,CPTY00171,1,263.6,1.0,0.0
CUST00088,CPTY00187,1,1577.85,0.0,0.0
CUST00088,CPTY00189,1,5321.51,0.0,0.0
CUST00088,CPTY00208,1,360.34,0.0,0.0
CUST00088,CPTY00228,1,42057.3,0.0,0.0
CUST00088,CPTY00230,1,105.83,0.0,0.0
CUST00088,CPTY00235,1,21629.3,0.0,0.0
CUST00088,CPTY00242,1,176702.13,0.0,0.0
CUST00088,CPTY00244,1,951820.07,0.0,0.0
CUST00089,CPTY00019,1,11042.72,0.0,0.0
CUST00089,CPTY00020,1,22566466.17,1.0,0.0
CUST00089,CPTY00029,1,2258.07,1.0,0.0
CUST00089,CPTY00030,1,56724.47,0.0,0.0
CUST00089,CPTY00034,1,148024.92,1.0,0.0
CUST00089,CPTY00058,1,3734.66,0.0,0.0
CUST00089,CPTY00059,1,213278.75,1.0,0.0
CUST00089,CPTY00060,1,30489.29,0.0,0.0
CUST00089,CPTY00072,2,496064.9,0.0,0.0
CUST00089,CPTY00079,1,3298.78,0.0,0.0
CUST00089,CPTY00085,1,8867.11,1.0,0.0
CUST00089,CPTY00114,1,78699.09,0.0,0.0
CUST00089,CPTY00119,1,48467427.64,0.0,0.0
CUST00089,CPTY00123,2,27508.39,1.0,0.0
CUST00089,CPTY00139,1,9628.02,0.0,0.0
CUST00089,CPTY00143,1,384544.78,1.0,0.0
CUST00089,CPTY00162,1,29851.76,1.0,0.0
CUST00089,CPTY00166,2,4472.27,1.0,0.0
CUST00089,CPTY00171,1,9993440.21,0.0,0.0
CUST00089,CPTY00179,1,26328.39,1.0,0.0
CUST00089,CPTY00184,1,257082.67,0.0,0.0
CUST00089,CPTY00198,1,2423.49,0.0,0.0
CUST00089,CPTY00202,1,3373093.11,1.0,0.0
CUST00089,CPTY00207,1,8298.52,0.0,0.0
CUST00089,CPTY00209,1,24498.17,0.0,0.0
CUST00089,CPTY00220,1,1673625.95,0.0,0.0
CUST00089,CPTY00229,1,98895.55,0.0,0.0
CUST00089,CPTY00230,1,20248.74,1.0,0.0
CUST00089,CPTY00244,1,11023.13,0.0,0.0
CUST00089,CPTY00260,1,301739.53,0.0,0.0
CUST00090,CPTY00018,1,835.01,0.0,0.0
CUST00090,CPTY00055,1,357.62,0.0,0.0
CUST00090,CPTY00057,1,534369.32,0.0,0.0
CUST00090,CPTY00069,1,2685.4,0.0,0.0
CUST00090,CPTY00082,1,88260.31,0.0,0.0
CUST00090,CPTY00098,1,8824.42,0.0,0.0
CUST00090,CPTY00113,1,13872.92,0.0,0.0
CUST00090,CPTY00123,1,1782019.97,0.0,0.0
CUST00090,CPTY00125,1,35640.86,0.0,0.0
CUST00090,CPTY00136,1,38917424.95,0.0,0.0
CUST00090,CPTY00140,1,11834.79,0.0,0.0
CUST00090,CPTY00141,1,1322.83,0.0,0.0
CUST00090,CPTY00147,1,141266.96,0.0,0.0
CUST00090,CPTY00162,2,195987.38999999998,0.0,0.0
CUST00090,CPTY00167,1,4304.88,0.0,0.0
CUST00090,CPTY00169,2,58616.57,0.0,0.0
CUST00090,CPTY00191,1,1968.79,0.0,0.0
CUST00090,CPTY00198,1,721943.43,0.0,0.0
CUST00090,CPTY00204,1,3849.07,0.0,0.0
CUST00090,CPTY00216,1,562.07,0.0,0.0
CUST00090,CPTY00225,1,1372474.74,0.0,0.0
CUST00090,CPTY00232,1,52500.82,0.0,0.0
CUST00090,CPTY00243,1,939.99,0.0,0.0
CUST00090,CPTY00252,1,26853.62,0.0,0.0
CUST00091,CPTY00020,1,64271.93,0.0,0.0
CUST00091,CPTY00021,1,1176583.38,0.0,0.0
CUST00091,CPTY00022,1,1151010.96,0.0,0.0
CUST00091,CPTY00068,1,1422843.17,0.0,0.0
CUST00091,CPTY00076,1,669113.96,0.0,0.0
CUST00091,CPTY00083,1,16846.55,1.0,0.0
CUST00091,CPTY00093,2,19123.02,0.0,0.0
CUST00091,CPTY00094,1,226322.88,0.0,0.0
CUST00091,CPTY00096,1,204398.52,1.0,0.0
CUST00091,CPTY00116,1,243357.79,0.0,0.0
CUST00091,CPTY00131,1,6248.58,0.0,0.0
CUST00091,CPTY00132,1,7555.75,0.0,0.0
CUST00091,CPTY00140,1,164231.11,0.0,0.0
CUST00091,CPTY00152,1,5008.0,0.0,0.0
CUST00091,CPTY00162,1,3552.12,0.0,0.0
CUST00091,CPTY00166,1,311.65,0.0,0.0
CUST00091,CPTY00181,2,30592.75,0.0,0.0
CUST00091,CPTY00187,1,140.59,0.0,0.0
CUST00091,CPTY00188,1,12510.97,0.0,0.0
CUST00091,CPTY00191,1,3314.12,0.0,0.0
CUST00091,CPTY00205,1,11693.61,0.0,0.0
CUST00091,CPTY00211,1,80.6,0.0,0.0
CUST00091,CPTY00213,1,106816.77,0.0,0.0
CUST00091,CPTY00221,1,91472.7,0.0,0.0
CUST00091,CPTY00222,1,17424.48,0.0,0.0
CUST00091,CPTY00243,1,5033.06,0.0,0.0
CUST00091,CPTY00252,1,1282492.54,0.0,0.0
CUST00091,CPTY00253,1,2661.27,0.0,0.0
CUST00091,CPTY00254,1,4230.22,0.0,0.0
CUST00092,CPTY00009,1,204603.05,1.0,0.0
CUST00092,CPTY00011,1,303629.63,0.0,0.0
CUST00092,CPTY00013,1,27165.12,0.0,0.0
CUST00092,CPTY00043,1,213846.63,1.0,0.0
CUST00092,CPTY00048,1,10027.6,0.0,0.0
CUST00092,CPTY00051,1,775914.01,1.0,0.0
CUST00092,CPTY00053,1,1874.86,0.0,0.0
CUST00092,CPTY00073,1,6807.63,0.0,0.0
CUST00092,CPTY00111,1,50851.68,0.0,0.0
CUST00092,CPTY00118,1,25350.63,0.0,0.0
CUST00092,CPTY00131,1,482230.31,0.0,0.0
CUST00092,CPTY00134,1,10505.12,0.0,0.0
CUST00092,CPTY00135,1,3453.7,0.0,0.0
CUST00092,CPTY00146,1,31330.93,1.0,0.0
CUST00092,CPTY00153,1,145695.04,0.0,0.0
CUST00092,CPTY00154,1,734982.4,0.0,0.0
CUST00092,CPTY00161,1,1211543.84,0.0,0.0
CUST00092,CPTY00165,1,143855.61,1.0,0.0
CUST00092,CPTY00177,2,484618.96,0.0,0.0
CUST00092,CPTY00178,1,45012.11,0.0,0.0
CUST00092,CPTY00180,1,53512.06,0.0,0.0
CUST00092,CPTY00184,2,80531.86,1.0,0.0
CUST00092,CPTY00189,1,1070655.68,0.0,0.0
CUST00092,CPTY00209,1,307670.07,1.0,0.0
CUST00092,CPTY00211,1,31715.27,0.0,0.0
CUST00092,CPTY00212,1,52717.36,0.0,0.0
CUST00092,CPTY00217,1,7016.36,0.0,0.0
CUST00092,CPTY00231,1,171099.24,0.0,0.0
CUST00092,CPTY00242,1,82094.14,0.0,0.0
CUST00092,CPTY00243,1,2151.58,0.0,0.0
CUST00092,CPTY00244,1,240806.23,0.0,0.0
CUST00092,CPTY00245,2,21782.57,1.0,0.0
CUST00092,CPTY00251,1,1189.08,0.0,0.0
CUST00092,CPTY00258,1,16159.52,1.0,0.0
CUST00093,CPTY00003,1,12620.11,0.0,0.0
CUST00093,CPTY00020,2,5964.65,0.0,0.0
CUST00093,CPTY00027,1,416003.19,0.0,0.0
CUST00093,CPTY00030,1,2994789.55,0.0,0.0
CUST00093,CPTY00036,1,31362.71,0.0,0.0
CUST00093,CPTY00037,1,949829.67,0.0,0.0
CUST00093,CPTY00045,1,163353.58,0.0,0.0
CUST00093,CPTY00052,1,18270.97,0.0,0.0
CUST00093,CPTY00119,1,222296.65,0.0,0.0
CUST00093,CPTY00131,2,9389396.7,0.0,0.0
CUST00093,CPTY00147,1,5105.78,0.0,0.0
CUST00093,CPTY00153,1,88901.2,0.0,0.0
CUST00093,CPTY00157,1,160212.98,0.0,0.0
CUST00093,CPTY00162,1,59460.35,0.0,0.0
CUST00093,CPTY00178,1,11406.39,1.0,0.0
CUST00093,CPTY00182,1,2684604.06,0.0,0.0
CUST00093,CPTY00194,1,56865.16,0.0,0.0
CUST00093,CPTY00197,1,1013214.39,0.0,0.0
CUST00093,CPTY00203,1,13119.79,0.0,0.0
CUST00093,CPTY00213,1,451.02,0.0,0.0
CUST00093,CPTY00222,1,15435.15,0.0,0.0
CUST00093,CPTY00228,1,8952.4,0.0,0.0
CUST00093,CPTY00256,1,74303.58,0.0,0.0
CUST00094,CPTY00001,1,217798.95,0.0,0.0
CUST00094,CPTY00002,1,505887.0,0.0,0.0
CUST00094,CPTY00004,1,2735.26,0.0,0.0
CUST00094,CPTY00006,1,38317.18,0.0,0.0
CUST00094,CPTY00007,1,481311.31,0.0,0.0
CUST00094,CPTY00018,1,1023988.35,0.0,0.0
CUST00094,CPTY00023,1,4410522.86,0.0,0.0
CUST00094,CPTY00034,1,915.9,0.0,0.0
CUST00094,CPTY00037,1,917837.67,1.0,0.0
CUST00094,CPTY00039,1,7744.31,0.0,0.0
CUST00094,CPTY00053,1,460728.6,0.0,0.0
CUST00094,CPTY00071,1,114075.29,0.0,0.0
CUST00094,CPTY00078,1,4216.75,0.0,0.0
CUST00094,CPTY00080,1,6706.94,0.0,0.0
CUST00094,CPTY00086,1,1523.66,1.0,0.0
CUST00094,CPTY00093,1,195266.57,0.0,0.0
CUST00094,CPTY00109,1,6653.32,0.0,0.0
CUST00094,CPTY00111,1,1741.45,0.0,0.0
CUST00094,CPTY00125,1,4447.75,0.0,0.0
CUST00094,CPTY00129,1,117832.78,0.0,0.0
CUST00094,CPTY00130,1,146368.12,0.0,0.0
CUST00094,CPTY00134,1,129571.2,0.0,0.0
CUST00094,CPTY00137,1,8231.8,0.0,0.0
CUST00094,CPTY00150,1,29250.68,0.0,0.0
CUST00094,CPTY00153,1,1279786.91,0.0,0.0
CUST00094,CPTY00159,1,7418.6,0.0,0.0
CUST00094,CPTY00174,1,12208.03,1.0,0.0
CUST00094,CPTY00193,1,12173.0,0.0,0.0
CUST00094,CPTY00197,2,2955088.25,1.0,0.0
CUST00094,CPTY00214,1,368957.36,0.0,0.0
CUST00094,CPTY00223,1,378402.16,0.0,0.0
CUST00094,CPTY00226,1,6749.12,0.0,0.0
CUST00094,CPTY00244,1,8290.58,0.0,0.0
CUST00094,CPTY00256,1,5531.03,0.0,0.0
CUST00095,CPTY00011,1,2579.92,0.0,0.0
CUST00095,CPTY00014,1,56910.05,0.0,0.0
CUST00095,CPTY00018,1,715545.94,0.0,0.0
CUST00095,CPTY00019,1,150754.56,0.0,0.0
CUST00095,CPTY00053,1,231101.48,0.0,0.0
CUST00095,CPTY00054,1,32155680.25,0.0,0.0
CUST00095,CPTY00070,1,8980.02,0.0,0.0
CUST00095,CPTY00076,1,177321.96,0.0,0.0
CUST00095,CPTY00095,1,5394.94,0.0,0.0
CUST00095,CPTY00108,1,8284.66,0.0,0.0
CUST00095,CPTY00110,2,40165188.059999995,0.0,0.0
CUST00095,CPTY00121,2,3836.7700000000004,0.0,0.0
CUST00095,CPTY00126,1,5027.42,0.0,0.0
CUST00095,CPTY00141,1,1243354.72,0.0,0.0
CUST00095,CPTY00144,1,8452.56,1.0,0.0
CUST00095,CPTY00158,1,4705035.66,0.0,0.0
CUST00095,CPTY00160,1,104086.13,0.0,0.0
CUST00095,CPTY00173,1,11917.26,0.0,0.0
CUST00095,CPTY00176,1,13269.02,0.0,0.0
CUST00095,CPTY00179,1,809.82,0.0,0.0
CUST00095,CPTY00180,1,97.29,1.0,0.0
CUST00095,CPTY00190,1,472310.82,0.0,0.0
CUST00095,CPTY00205,1,8455.96,0.0,0.0
CUST00095,CPTY00206,1,6838.59,0.0,0.0
CUST00095,CPTY00212,1,19531.46,0.0,1.0
CUST00095,CPTY00213,1,69459836.58,0.0,0.0
CUST00095,CPTY00231,1,171.53,0.0,0.0
CUST00095,CPTY00233,1,8948.32,0.0,0.0
CUST00095,CPTY00238,1,131901.15,0.0,0.0
CUST00095,CPTY00247,1,3500996.63,0.0,0.0
CUST00096,CPTY00009,2,19277619.21,0.0,0.0
CUST00096,CPTY00010,1,4818.37,1.0,0.0
CUST00096,CPTY00016,1,611.02,0.0,0.0
CUST00096,CPTY00019,1,193.26,0.0,0.0
CUST00096,CPTY00032,1,19429.21,0.0,0.0
CUST00096,CPTY00033,1,1414388.78,1.0,0.0
CUST00096,CPTY00047,2,40843753.64,0.0,0.0
CUST00096,CPTY00049,1,118455.57,0.0,0.0
CUST00096,CPTY00057,1,12485.08,0.0,0.0
CUST00096,CPTY00083,2,1070400.63,0.0,0.0
CUST00096,CPTY00099,1,13566.55,0.0,0.0
CUST00096,CPTY00107,2,32213970.58,0.0,0.0
CUST00096,CPTY00119,1,1721909.37,0.0,0.0
CUST00096,CPTY00124,1,7974.88,1.0,0.0
CUST00096,CPTY00125,1,24148.44,0.0,0.0
CUST00096,CPTY00135,1,89093.46,0.0,0.0
CUST00096,CPTY00150,1,2255.0,0.0,0.0
CUST00096,CPTY00151,1,97029.18,0.0,0.0
CUST00096,CPTY00153,1,4937.1,1.0,0.0
CUST00096,CPTY00171,2,19630.1,0.0,0.0
CUST00096,CPTY00172,1,45705.12,0.0,0.0
CUST00096,CPTY00175,1,202956.6,0.0,0.0
CUST00096,CPTY00188,1,5054.0,1.0,0.0
CUST00096,CPTY00202,1,41159.99,1.0,0.0
CUST00096,CPTY00208,1,17395.69,0.0,0.0
CUST00096,CPTY00209,1,89430.91,0.0,0.0
CUST00096,CPTY00213,1,312720.86,0.0,0.0
CUST00096,CPTY00224,1,19502.12,0.0,0.0
CUST00096,CPTY00226,1,13031.65,0.0,0.0
CUST00096,CPTY00241,1,120933.92,0.0,0.0
CUST00096,CPTY00244,1,8532.46,0.0,0.0
CUST00096,CPTY00260,1,11712.48,0.0,0.0
CUST00097,CPTY00029,1,82764.22,1.0,0.0
CUST00097,CPTY00031,1,1242476.89,0.0,0.0
CUST00097,CPTY00046,1,12303.64,0.0,0.0
CUST00097,CPTY00076,1,8524.18,0.0,0.0
CUST00097,CPTY00087,2,111776.28,1.0,0.0
CUST00097,CPTY00098,1,2911357.84,0.0,0.0
CUST00097,CPTY00107,1,6380.22,0.0,0.0
CUST00097,CPTY00108,1,76055.76,0.0,0.0
CUST00097,CPTY00112,1,14739.68,0.0,0.0
CUST00097,CPTY00119,1,147505.4,0.0,0.0
CUST00097,CPTY00136,1,18143.69,0.0,0.0
CUST00097,CPTY00139,1,209651.04,0.0,0.0
CUST00097,CPTY00180,1,747093.27,0.0,0.0
CUST00097,CPTY00190,1,834349.61,0.0,0.0
CUST00097,CPTY00202,1,178035.63,0.0,0.0
CUST00097,CPTY00203,1,2373215.42,0.0,0.0
CUST00097,CPTY00206,1,32921.34,0.0,0.0
CUST00097,CPTY00207,1,72543.67,0.0,0.0
CUST00097,CPTY00213,1,896747.23,0.0,0.0
CUST00097,CPTY00214,1,211399.97,1.0,0.0
CUST00097,CPTY00218,1,10739.22,0.0,0.0
CUST00097,CPTY00221,1,1852483.77,1.0,1.0
CUST00097,CPTY00224,1,6117.52,0.0,0.0
CUST00097,CPTY00230,1,13941.08,0.0,0.0
CUST00097,CPTY00233,1,63046.94,0.0,0.0
CUST00097,CPTY00238,1,9768752.87,0.0,0.0
CUST00097,CPTY00242,1,946826.41,0.0,0.0
CUST00098,CPTY00008,1,140474.69,1.0,0.0
CUST00098,CPTY00017,1,4522.85,1.0,0.0
CUST00098,CPTY00047,1,69630.43,0.0,0.0
CUST00098,CPTY00055,1,5276.6,0.0,0.0
CUST00098,CPTY00060,1,61433.53,0.0,0.0
CUST00098,CPTY00062,1,19649.61,1.0,1.0
CUST00098,CPTY00082,1,2133314.67,0.0,0.0
CUST00098,CPTY00088,1,1364875.21,0.0,0.0
CUST00098,CPTY00098,1,11892.73,0.0,0.0
CUST00098,CPTY00120,1,204126.53,1.0,0.0
CUST00098,CPTY00130,1,523323.14,1.0,0.0
CUST00098,CPTY00132,2,38265.420000000006,1.0,0.0
CUST00098,CPTY00134,1,2101.34,0.0,0.0
CUST00098,CPTY00136,1,177858.45,0.0,0.0
CUST00098,CPTY00157,2,23544582.04,1.0,0.0
CUST00098,CPTY00158,1,54367.7,0.0,0.0
CUST00098,CPTY00163,1,223161.27,0.0,0.0
CUST00098,CPTY00164,1,2847.18,0.0,0.0
CUST00098,CPTY00169,1,45135.07,0.0,0.0
CUST00098,CPTY00177,1,983095.87,0.0,0.0
CUST00098,CPTY00178,1,75623.15,0.0,0.0
CUST00098,CPTY00184,2,2381962.84,0.0,0.0
CUST00098,CPTY00209,1,11622.65,1.0,0.0
CUST00098,CPTY00213,1,1884.2,0.0,0.0
CUST00098,CPTY00240,1,22819.13,0.0,0.0
CUST00098,CPTY00243,1,41415986.54,0.0,0.0
CUST00098,CPTY00249,2,1772328.8900000001,1.0,0.0
CUST00098,CPTY00259,1,24510.98,0.0,0.0
CUST00099,CPTY00011,1,9354.11,0.0,0.0
CUST00099,CPTY00018,1,54988.72,0.0,0.0
CUST00099,CPTY00037,1,19124.48,0.0,0.0
CUST00099,CPTY00048,1,1261129.17,0.0,0.0
CUST00099,CPTY00056,1,15452.03,0.0,0.0
CUST00099,CPTY00058,1,54949.28,0.0,0.0
CUST00099,CPTY00063,1,162324.48,0.0,0.0
CUST00099,CPTY00068,1,13365.54,1.0,0.0
CUST00099,CPTY00083,1,86029.71,0.0,0.0
CUST00099,CPTY00097,1,8932.79,1.0,0.0
CUST00099,CPTY00108,1,12008.99,0.0,0.0
CUST00099,CPTY00113,1,1647.99,0.0,0.0
CUST00099,CPTY00118,1,7088.19,0.0,0.0
CUST00099,CPTY00120,1,397.52,0.0,0.0
CUST00099,CPTY00134,1,48651.72,0.0,0.0
CUST00099,CPTY00145,1,119314.91,0.0,0.0
CUST00099,CPTY00153,1,70041.18,0.0,0.0
CUST00099,CPTY00163,1,2096.89,0.0,0.0
CUST00099,CPTY00166,1,17946.5,0.0,0.0
CUST00099,CPTY00171,1,28873.74,0.0,0.0
CUST00099,CPTY00176,1,26759.97,0.0,0.0
CUST00099,CPTY00189,1,3582.58,0.0,0.0
CUST00099,CPTY00198,1,3942.17,0.0,0.0
CUST00099,CPTY00201,1,197431.99,0.0,0.0
CUST00099,CPTY00204,2,15375.009999999998,0.0,0.0
CUST00099,CPTY00205,1,770123.67,0.0,0.0
CUST00099,CPTY00210,1,204565.04,0.0,0.0
CUST00099,CPTY00219,1,3648.29,0.0,0.0
CUST00099,CPTY00229,1,863.27,0.0,0.0
CUST00099,CPTY00237,2,5231182.75,0.0,0.0
CUST00099,CPTY00247,1,17106.98,0.0,0.0
CUST00099,CPTY00258,1,3773.35,0.0,0.0
CUST00100,CPTY00002,1,5699.0,0.0,0.0
CUST00100,CPTY00010,1,3284028.01,0.0,0.0
CUST00100,CPTY00012,1,21792.27,0.0,0.0
CUST00100,CPTY00026,1,320375.76,0.0,0.0
CUST00100,CPTY00027,1,24129.81,1.0,0.0
CUST00100,CPTY00035,1,7310.99,0.0,0.0
CUST00100,CPTY00037,1,1113.14,1.0,0.0
CUST00100,CPTY00047,1,1788975.48,0.0,0.0
CUST00100,CPTY00060,1,5657.33,0.0,0.0
CUST00100,CPTY00064,1,18415.18,1.0,0.0
CUST00100,CPTY00071,1,7775.4,0.0,0.0
CUST00100,CPTY00080,1,41733.74,0.0,0.0
CUST00100,CPTY00091,1,116514.43,0.0,0.0
CUST00100,CPTY00104,1,1120289.16,0.0,0.0
CUST00100,CPTY00105,1,831.51,0.0,0.0
CUST00100,CPTY00113,1,3753.19,0.0,0.0
CUST00100,CPTY00123,1,8180.83,0.0,0.0
CUST00100,CPTY00125,1,13535.92,1.0,0.0
CUST00100,CPTY00159,1,5797.74,0.0,0.0
CUST00100,CPTY00164,1,278355.02,1.0,0.0
CUST00100,CPTY00181,1,14578.03,0.0,0.0
CUST00100,CPTY00182,1,363205.86,1.0,0.0
CUST00100,CPTY00188,1,2356.02,0.0,0.0
CUST00100,CPTY00189,1,1013584.71,0.0,0.0
CUST00100,CPTY00194,1,15317.59,0.0,0.0
CUST00100,CPTY00207,1,73243.42,1.0,0.0
CUST00100,CPTY00220,1,6263914.19,0.0,0.0
CUST00100,CPTY00221,1,6895.34,0.0,0.0
CUST00100,CPTY00225,1,434178.78,0.0,0.0
CUST00100,CPTY00227,1,289.31,0.0,0.0
CUST00101,CPTY00001,1,3128.07,0.0,0.0
CUST00101,CPTY00013,1,143831.39,1.0,0.0
CUST00101,CPTY00016,1,118587.63,0.0,0.0
CUST00101,CPTY00025,3,354323.93999999994,0.0,0.0
CUST00101,CPTY00048,1,19646.37,0.0,0.0
CUST00101,CPTY00055,1,2207908.05,0.0,0.0
CUST00101,CPTY00058,1,5724.7,0.0,0.0
CUST00101,CPTY00064,1,10976.36,1.0,0.0
CUST00101,CPTY00113,1,1783.25,0.0,0.0
CUST00101,CPTY00116,1,11455.58,0.0,0.0
CUST00101,CPTY00119,1,1945.38,1.0,0.0
CUST00101,CPTY00124,1,4417.66,0.0,0.0
CUST00101,CPTY00130,1,67108.15,0.0,0.0
CUST00101,CPTY00139,2,28318.78,0.0,0.0
CUST00101,CPTY00150,1,48946876.02,0.0,0.0
CUST00101,CPTY00174,1,2981.48,0.0,0.0
CUST00101,CPTY00182,1,1007040.08,0.0,0.0
CUST00101,CPTY00201,1,443450.04,1.0,0.0
CUST00101,CPTY00204,1,16186.49,0.0,1.0
CUST00101,CPTY00206,1,4500.47,0.0,0.0
CUST00101,CPTY00209,1,1662513.38,1.0,0.0
CUST00101,CPTY00212,1,2838.13,0.0,0.0
CUST00101,CPTY00226,1,34503.17,0.0,0.0
CUST00101,CPTY00242,1,15358.21,0.0,0.0
CUST00101,CPTY00243,1,11295.7,0.0,0.0
CUST00101,CPTY00254,1,331746.74,0.0,0.0
CUST00102,CPTY00003,1,3780.35,0.0,0.0
CUST00102,CPTY00004,3,400283.05000000005,2.0,1.0
CUST00102,CPTY00038,2,11968.95,1.0,1.0
CUST00102,CPTY00048,1,30146362.37,0.0,0.0
CUST00102,CPTY00051,2,31644.77,0.0,0.0
CUST00102,CPTY00054,1,5396.6,0.0,0.0
CUST00102,CPTY00068,1,54601.16,1.0,0.0
CUST00102,CPTY00071,1,45171699.51,0.0,0.0
CUST00102,CPTY00076,1,168191.0,0.0,0.0
CUST00102,CPTY00079,1,138098.82,0.0,0.0
CUST00102,CPTY00082,1,173121.2,0.0,0.0
CUST00102,CPTY00092,1,1196782.52,0.0,0.0
CUST00102,CPTY00114,1,1104.36,0.0,0.0
CUST00102,CPTY00124,1,332025.08,0.0,0.0
CUST00102,CPTY00135,1,160456.74,0.0,0.0
CUST00102,CPTY00140,1,97221.17,0.0,0.0
CUST00102,CPTY00156,1,37281.1,0.0,0.0
CUST00102,CPTY00159,1,14972.99,0.0,0.0
CUST00102,CPTY00168,1,6420.71,1.0,0.0
CUST00102,CPTY00174,1,996796.64,1.0,0.0
CUST00102,CPTY00177,1,8673.5,0.0,0.0
CUST00102,CPTY00183,1,32019.38,0.0,0.0
CUST00102,CPTY00206,1,16325.69,0.0,0.0
CUST00102,CPTY00231,1,5002.2,0.0,0.0
CUST00102,CPTY00235,1,13438.28,1.0,0.0
CUST00102,CPTY00241,1,535589.9,0.0,0.0
CUST00102,CPTY00253,1,106880.34,0.0,0.0
CUST00102,CPTY00259,1,119067.59,1.0,0.0
CUST00103,CPTY00012,2,255770.65,0.0,0.0
CUST00103,CPTY00022,1,63885.96,0.0,0.0
CUST00103,CPTY00024,1,4054.17,0.0,0.0
CUST00103,CPTY00048,1,18565.55,0.0,0.0
CUST00103,CPTY00052,1,48656464.26,0.0,0.0
CUST00103,CPTY00061,1,34125.05,0.0,0.0
CUST00103,CPTY00065,1,1678.4,0.0,0.0
CUST00103,CPTY00071,1,12747.83,0.0,0.0
CUST00103,CPTY00078,1,261634.79,1.0,0.0
CUST00103,CPTY00082,1,876.08,0.0,0.0
CUST00103,CPTY00088,1,872.12,0.0,0.0
CUST00103,CPTY00093,1,422064.96,0.0,0.0
CUST00103,CPTY00094,1,772125.22,0.0,0.0
CUST00103,CPTY00098,1,180439.05,1.0,0.0
CUST00103,CPTY00101,1,37133.76,0.0,0.0
CUST00103,CPTY00106,1,3887.02,0.0,0.0
CUST00103,CPTY00108,1,1417.26,0.0,0.0
CUST00103,CPTY00109,1,59930.39,0.0,0.0
CUST00103,CPTY00115,1,261381.24,0.0,0.0
CUST00103,CPTY00117,1,74712.3,0.0,0.0
CUST00103,CPTY00125,1,35763.52,0.0,0.0
CUST00103,CPTY00126,2,164092.55,0.0,0.0
CUST00103,CPTY00127,1,225093.44,0.0,0.0
CUST00103,CPTY00139,1,8645.21,0.0,0.0
CUST00103,CPTY00146,1,27069.22,0.0,0.0
CUST00103,CPTY00170,1,735737.13,0.0,0.0
CUST00103,CPTY00183,1,8851.09,0.0,0.0
CUST00103,CPTY00184,1,1111.63,0.0,0.0
CUST00103,CPTY00188,1,570.48,0.0,0.0
CUST00103,CPTY00189,1,2941292.15,0.0,0.0
CUST00103,CPTY00194,1,194829.65,0.0,1.0
CUST00103,CPTY00214,1,101658.7,0.0,0.0
CUST00103,CPTY00230,1,21101.37,0.0,0.0
CUST00103,CPTY00236,1,174336.11,0.0,0.0
CUST00103,CPTY00237,1,9594.34,0.0,0.0
CUST00103,CPTY00240,1,1553.92,0.0,0.0
CUST00103,CPTY00244,1,4341.54,0.0,0.0
CUST00103,CPTY00247,1,1866.77,0.0,0.0
CUST00103,CPTY00249,1,311744.85,0.0,0.0
CUST00103,CPTY00250,1,290327.2,0.0,0.0
CUST00104,CPTY00013,1,58223.02,0.0,0.0
CUST00104,CPTY00015,1,61755.06,0.0,0.0
CUST00104,CPTY00018,1,10216.94,0.0,0.0
CUST00104,CPTY00020,1,250825.5,0.0,0.0
CUST00104,CPTY00027,1,1096831.75,0.0,0.0
CUST00104,CPTY00031,1,3810.8,0.0,0.0
CUST00104,CPTY00038,1,52431.25,0.0,0.0
CUST00104,CPTY00047,1,197.2,0.0,0.0
CUST00104,CPTY00048,1,52458.27,0.0,0.0
CUST00104,CPTY00050,1,253864.07,0.0,0.0
CUST00104,CPTY00057,1,9612.1,0.0,0.0
CUST00104,CPTY00060,1,2824.55,0.0,0.0
CUST00104,CPTY00064,1,2001.17,0.0,0.0
CUST00104,CPTY00068,1,22516.95,1.0,0.0
CUST00104,CPTY00071,1,17962.47,0.0,0.0
CUST00104,CPTY00096,1,9602.39,0.0,0.0
CUST00104,CPTY00098,1,1702.3,0.0,0.0
CUST00104,CPTY00100,1,221454.03,0.0,0.0
CUST00104,CPTY00101,1,15174.95,0.0,0.0
CUST00104,CPTY00110,1,7746.11,0.0,0.0
CUST00104,CPTY00113,1,73626.41,0.0,0.0
CUST00104,CPTY00130,2,1585357.2,0.0,0.0
CUST00104,CPTY00133,1,4090.81,0.0,0.0
CUST00104,CPTY00143,2,301875.53,1.0,0.0
CUST00104,CPTY00148,1,13771.52,1.0,0.0
CUST00104,CPTY00154,1,15868.18,0.0,0.0
CUST00104,CPTY00158,1,2377.67,0.0,0.0
